50811|0.006740338743095152 0.00312621789758305 0.0032369142046115252 0.0021472203447657962 0.00696016509751701 -0.0013897324179257683 0.008279015954091 0.011684546459694486 0.005444236819166509 0.010814523658702297
97690|0.013564138543093325 0.01945385799999379 0.015163047371448338 0.016758342509369632 0.020408494120568336 0.011467770156385566 0.015341752433692853 0.02122803728739031 0.018658129964932765 0.01740405621026605
147045|0.0026754808760533605 0.010183051078661166 0.0037936738334601017 0.00422953544556761 0.0014955773618900213 0.008472755613392198 0.009646452863625865 0.007138285934443873 0.011444078986625774 0.007283392089174699
163016|0.016964031725102614 0.015230611966069212 0.010270103471222423 0.012114738717922078 0.01091292143477992 0.015270731211652844 0.011535186653658163 0.016361757912132693 0.012900764696873136 0.016950806249139992
100815|0.007851021257746863 0.005320966540162128 0.0022494424626977646 0.005478527425213223 0.0074500673678683516 0.0006505650333474785 0.004851595760947538 0.006628946093032413 0.0051929652977784945 0.006419024525550178
187658|0.009027087324311766 0.008095648877763774 0.006832091532501616 0.004993562219070611 0.010845972345673343 0.007039602795531593 0.008251702297758717 0.006577120328653196 0.005595673293039645 0.009719002433723674
125826|0.011705153743063806 0.00852042226270654 0.005457301140778872 0.010217081333940916 0.004411270767301595 0.009948780747579825 0.011307605651872615 0.005900248830242533 0.008533365981529614 0.006347065981994778
184158|0.0019893339096444906 0.0052885592193248595 -9.789073923746226e-05 0.004919757022396179 0.0038200134694204944 0.009203932940606568 0.00901002015302389 0.010806991386049545 0.006121276997574476 0.011156860034020957
184890|0.003905241003912241 0.0045267486627401906 0.006221642981751937 0.01030310777228531 0.008230966655544248 0.006392026962545619 0.008392051116317337 0.00877627997980675 0.007183874883386766 0.010512258308660092
147725|0.012046780036585365 0.0062922508493298565 0.011744848516859363 0.009405037292305851 0.007797512452662384 0.003228852344169514 0.011657982979509143 0.0004401039197850861 0.010576583778222544 0.001992295593481814
162314|0.006212291751418133 0.011203013494774525 0.007368882553769281 0.014192295820873306 0.012502294639712216 0.004530826750224088 0.010655983733969096 0.011220467584722425 0.011976625021066983 0.007775169373338423
192366|0.008039380087921277 0.0020547405383618228 0.009185069844370619 0.006340445541339771 0.00376861857875587 0.005316402347063377 0.010814210283870796 0.002182394068728885 0.002841444126059951 0.005858665519051037
71086|0.009346238666742616 0.01106776709372707 0.012677561545309501 0.010081353763792102 0.00935653990023406 0.008926672069996327 0.011014345484701326 0.010240807279822121 0.013203515602531352 0.01424678795908563
195280|0.011090498997916556 0.008134087043562879 0.006541086214273101 0.004524645521382552 0.0006679697964284117 0.004106816956676916 0.0017193395931064364 0.0014003150817299497 0.008098062719869788 0.007937801672880164
63476|0.021435159209178843 0.013394650291640352 0.012824960485093208 0.01827543819709533 0.017368374379347223 0.01757379804343554 0.018830980042202093 0.019516036880872865 0.019407442649243566 0.018437217562054582
75251|0.004288371446773046 0.013910106090977887 0.0065776297405314155 0.006882750670816988 0.0052032302901555425 0.014783243571080606 0.013636018138646925 0.003992072480275736 0.011568010497756085 0.011419354670276435
189592|0.014918530009461374 0.017074940258669347 0.014862763578733777 0.010876162932562715 0.015249105548616002 0.014043285100218903 0.017020518967108086 0.011791267938502903 0.01489573342269641 0.013551178736341454
159539|0.0015910287417293552 0.0010832203335369014 0.005499887032914212 0.01033443717552081 0.010410554722065361 0.0059437849066521645 0.0025010427082897964 0.0030519130167121268 0.006438819385848822 0.002486790537014697
74045|0.03546417266492512 0.028919789972423976 0.03037819210752557 0.027668379693788887 0.03650015273254014 0.028522765556704747 0.02652443147757192 0.02953931536461611 0.028153362079265932 0.031757656730029296
185373|0.008569892630011742 0.007638622623278783 0.002382340321922652 0.0044077596110750445 0.0049578397533047045 0.006083430814160756 0.009294486117852371 0.0018460364135397917 0.008598401908181034 0.0012630594824151532
124183|0.014150796385033545 0.016618621720610557 0.011348532845181142 0.015311320824313444 0.017059860319454924 0.011349210043616267 0.016661172755759526 0.01699950604424208 0.018849115206258024 0.011271328536589856
155784|0.003797130695435534 0.010024499907876004 0.004778997933931991 0.006134484235434057 0.005730833163701873 0.002491377483586722 0.008269307872637677 0.000741242192939337 0.009460589226529863 0.010210771282144596
155785|0.0037469165912820948 0.008941402568806999 0.0031083129885036294 0.00544503609112787 0.009861482084933355 -5.316468539963915e-05 0.009388654698012349 0.0036614251786130773 0.006873930239329599 0.007376577468525433
77082|0.0025851784485083538 0.005724807402577505 0.007153141705834415 0.009490990439465165 0.007284633426159135 0.00791335207426902 0.010933238833626291 0.0022328078776690167 0.004691234291854001 0.011876378119473204
90635|0.005157729026495133 0.01008685935620528 0.009425790276973607 0.0022479115950604285 0.011322270259750447 0.0025731966449885394 0.009248830704315092 0.00808127651195389 0.01186924459675562 0.0057902790696388075
101028|0.004106381394073913 0.006589412150183456 0.01027663544499936 0.010524632212140403 0.007909934862178943 0.00985600875028136 0.007373409113978914 0.0032664717636491573 0.008710773248626907 0.010858532699486093
180561|0.008220742491781272 0.014255705788318385 0.008336603812827562 0.013502956627603228 0.014176601757896787 0.007396269671478742 0.012425485361784052 0.01707097140685795 0.00972264006602391 0.012778016279960325
146505|0.007147416325560386 0.003974756658395965 0.009168415835785428 0.007169934307207209 0.004836070713907967 0.005348490380178962 0.008027693734067216 0.005382435063577162 0.01274929932213286 0.005243716583912761
183446|0.0031373798983174214 0.004416892625798405 0.00853030945670555 0.010186031798406894 0.008473033381619179 0.0050498527856871174 0.012520171341221643 0.010804631924530664 0.006192061705073924 0.012170732433682148
73490|0.012041717421133075 0.008700494352391038 0.017858655865520923 0.018462154078077563 0.012754702977465704 0.010230885056660248 0.00875205583395204 0.018427330653898108 0.015437744346981684 0.018819716893300836
104990|0.013357819146965728 0.007182697963896073 0.006449049855448258 0.008316240506318857 0.009788707937310076 0.009897423243335245 0.005483284491303355 0.0069572346412915325 0.00725314497235319 0.006751782819606972
111935|0.01887877804658468 0.014216130185214958 0.016246747220481722 0.0171317096113622 0.012481025892461613 0.012683639614974561 0.012673989441090178 0.011348146877647961 0.0178618696493273 0.011889062463453814
69395|0.008070624021876669 0.003434554060858458 0.0028868520900342835 0.00823092463332503 0.0010261241822553866 0.01181524665410048 0.008757964956134606 0.00740314852523046 0.00353683362310356 0.011253447880939248
148451|0.0011342479623591688 0.0024870881626375377 0.0028377510957922486 0.00028600051531631454 0.00028520123836103144 0.003829358264954655 0.0014468538321861474 0.0059465579593485736 0.008195748163630601 0.008578651222097758
119859|0.005705015838320727 0.002350346588251675 0.0085023667954598 0.007804228017611428 0.008168278058590668 0.00348469029341077 0.010332470952862825 0.011934393814092245 0.011373888039708468 0.00813596652949363
49973|0.006892694880100982 0.004106072168945889 0.008022864613332245 0.005989872178467237 0.009855493723206205 0.0021245722998575424 0.0032932259624362608 0.0052825771437002515 0.002045028035429042 0.008610951445484488
69995|0.010012489633251107 0.011523645587154996 0.00422705070216454 0.012159176317304605 0.010069809457736634 0.007464637874477198 0.007474057893748109 0.007121380623875788 0.006412585386567311 0.007929433455759033
76677|0.0016879220902251493 0.005323370653767065 0.004954384063171428 0.009476449342034243 0.0038528936357628157 0.009648288347769346 0.005391161718432261 0.008694643485559051 0.010593163464219558 0.005561976015436825
108202|0.009617127395186307 0.0025299563376141097 0.011004912729524977 0.008987756388517256 0.005260198625972003 0.0003134730765354674 0.0024634133634865493 0.009327779148297816 0.008133532655724843 0.009324890551708539
137796|0.008100821183943466 0.015242947140389436 0.00417024411272043 0.011023187876600995 0.013947502673774486 0.012488961492140767 0.010581347496930089 0.012486213270308973 0.013566779439179957 0.010326179556869413
75505|0.009809034898522528 0.007733393670303526 0.007946144311657929 0.0022112019040698523 0.0058759234874225415 0.005692556543818553 -3.514872607144891e-05 -0.0005278370558812725 0.0016896147031772958 0.0004043352626493115
172599|0.014474574281704518 0.01229155978403794 0.011230838349464868 0.0035144284338281206 0.0035621329110278876 0.0037157729807686156 0.0059133931936363425 0.004847757846046643 0.006113150599146615 0.00639452910704039
88120|0.008596972034878624 0.007126187727448112 0.0011304034961835143 0.0009817821191788671 1.3313314770809718e-05 0.007415037063711783 0.008632490948077668 0.005910001649098981 0.003164061870604965 0.0033725438601076058
185145|0.0076769251408099586 0.014689777908394814 0.010416359237527446 0.009919204485247482 0.011866397672309884 0.009136548360990504 0.009940943357287634 0.009293725090674838 0.008803849444097924 0.005637320738615064
141261|0.005325069546508073 0.0018334435857778944 0.004694497733951835 0.010096804850384795 0.005420653374420875 0.00845630215101869 0.0029070259416181265 0.007319001524235986 0.008985258210509155 0.0055924846898648935
133165|0.007833140052218353 0.004040602012289642 0.00844514866883967 0.010759403840102318 0.0031423747768979265 0.011475790020536695 0.009609199649538209 0.006323123014308783 0.008135259882780218 0.010653648480282158
143172|0.006971129538177558 0.0015587043431879713 0.00298983561516971 0.010008439470146407 0.007286640047325319 0.008889499844694363 0.0012071029777024388 0.0018968177700981477 0.009846616376101174 0.004531639727690931
66073|0.00922379995536298 0.0037679681993214543 0.0016719573893133098 0.011381495987233281 0.008294706093971656 0.001486708801851476 0.005791231096015378 0.006148522165080424 0.006514324387822468 0.009866384653170055
170439|0.06419558619742843 0.05005255408298886 0.05652287720224279 0.06319119294398934 0.05892569064066809 0.05437427575029965 0.06472770972501574 0.06376442703575186 0.06310478960094268 0.0639197751347867
141912|0.00227575486955545 0.005832048907582938 0.009009028077105668 0.004087494798462318 0.0017852819431870475 0.004294613268054257 0.0051570615174741045 0.0021817307018273126 0.01088008508679338 0.005583881569061253
150376|0.023426640503449607 0.0162082870779936 0.028118117075492798 0.018422666274038182 0.02352925330794696 0.02211465586500909 0.025583547734105254 0.022411311968284314 0.029442149408847252 0.025504098180640283
100493|0.018750744916383885 0.013985582910267604 0.014575613165131462 0.02007792811180553 0.022741699997800485 0.012975107302865581 0.01643300346240291 0.0164444881194104 0.013833227759027492 0.017943788922340415
71275|0.0029300894286249718 0.008491664606266651 0.00910154676355459 0.0017579929967513617 -0.0008295497329320212 0.009635012420650952 0.005503402794699326 0.0025659328920553948 0.005568023061838283 0.011424371626352074
102760|0.0020125211670344936 0.00643240922555943 0.006867501344503924 0.004024067869299535 0.0009560058153168436 0.001438242173714531 0.010126506363209704 0.005870661016220631 0.00378484223122382 0.006278743664178929
48630|0.008422582631158278 0.006128949641083276 0.005690917191549685 0.008940500318522759 0.009228056898835183 0.0011493948973081698 0.00242983521009177 0.006477786010014909 0.00278208515809173 0.00818852369504955
157477|0.004208374784209049 0.008125354275216035 0.004592063861209964 0.006806462755721634 0.005163131875823255 0.010938599423665872 0.009819928237408251 0.014503780967746549 0.009569064407424513 0.005014590970960274
164678|0.057739478411896236 0.05761815000254265 0.04470728264899267 0.04771861201202911 0.05029251637288949 0.057600198033587825 0.05518922090972849 0.04963144292580032 0.06580363663076409 0.06060316566276746
180398|0.011366313117989758 0.002765096036419532 0.008694409582913351 -0.00014836702346818432 0.007233769236183846 0.009509181351754955 0.011099992688560165 0.007734208401979511 0.009179567891465802 0.005060425907694573
63508|0.0037212310769998386 0.0008097659936574418 0.005298995993882997 0.008601864906239196 0.002866201435513429 0.0079783472690304 0.00025420877326144805 0.010205611216453334 0.0015891067164603017 0.002470730426135086
128945|0.017996081149730225 0.018350851276274574 0.01745891498499139 0.009484216831830873 0.015919078434135498 0.00820918563455706 0.00820483613474022 0.01974961511308311 0.012689653961085555 0.015189689628840947
