32901|-0.0000000000000002 -0.0000000000000010 0.0000000000000006 0.0000000000000014 0.0000000000481937 -0.0000000000000004 -0.0000000000000004 0.0000000000000010 0.0000000000000005 -0.0000000000000002 0.0115443803369999
32904|0.0000000000000000 -0.0000000000000001 0.0000000000000007 -0.0000000000000001 -0.0000000000819233 -0.0000000000000002 -0.0000000000000006 0.0000000000000003 0.0000000000000007 0.0000000000000000 -0.0136389276012778
137|-0.0000000000000001 -0.0000000000000004 -0.0000000000000011 0.0000000000000002 0.0000000000000011 0.0000000000000001 0.0000000000000012 -0.0000000000000001 0.0000000000000001 -0.0000000000000012 0.0082453936338425
32906|-0.0000000000000003 -0.0000000000000007 0.0000000000000002 -0.0000000000000001 0.0000000000000003 -0.0000000000000012 0.0000000000000002 -0.0000000000000003 0.0000000000000005 0.0000000000000005 0.0108359223231673
138|-0.0000000000000000 0.0000000000000003 0.0000000000000009 -0.0000000000000002 -0.0000000002774821 0.0000000000000007 0.0000000000000004 -0.0000000000000008 0.0000000000000004 -0.0000000000000002 -0.0168144740164280
32905|0.0000000000000005 0.0000000000000002 -0.0000000000000004 -0.0000000000000005 -0.0000000000005884 -0.0000000000000005 -0.0000000000000009 0.0000000000000009 -0.0000000000000012 0.0000000000000001 -0.0024454267695546
141|0.0000000000000005 -0.0000000000000004 0.0000000000000000 -0.0000000000000002 0.0000000000000005 0.0000000000000001 0.0000000000000000 -0.0000000000000007 -0.0000000000000004 -0.0000000000000007 -0.0065884478390217
32913|0.0000000000000004 0.0000000000000007 -0.0000000000000001 -0.0000000000000004 -0.0000000000000329 0.0000000000000013 -0.0000000000000007 -0.0000000000000006 -0.0000000000000003 0.0000000000000006 0.0032216291874647
146|-0.0000000000000006 0.0000000000000003 0.0000000000000002 0.0000000000000006 0.0000000000000054 0.0000000000000000 -0.0000000000000006 0.0000000000000006 -0.0000000000000004 -0.0000000000000010 0.0002190383966081
147|0.0000000000000000 0.0000000000000000 0.0000000000000011 -0.0000000000000008 0.0000000000000310 0.0000000000000000 -0.0000000000000003 0.0000000000000004 0.0000000000000005 -0.0000000000000001 -0.0039626206271350
32917|0.0000000000000001 -0.0000000000000005 0.0000000000000006 -0.0000000000000002 0.0000000000005466 0.0000000000000002 0.0000000000000000 -0.0000000000000006 -0.0000000000000002 0.0000000000000001 0.0020885537378490
150|-0.0000000000000010 -0.0000000000000000 0.0000000000000003 0.0000000000000008 -0.0000000000000005 -0.0000000000000003 -0.0000000000000007 0.0000000000000004 -0.0000000000000001 -0.0000000000000010 0.0071188448928297
32919|-0.0000000000000013 -0.0000000000000008 0.0000000000000002 -0.0000000000000002 0.0000000000000002 -0.0000000000000000 -0.0000000000000001 -0.0000000000000005 -0.0000000000000002 0.0000000000000003 -0.0007503079250455
153|0.0000000000000016 0.0000000000000004 -0.0000000000000003 -0.0000000000000006 -0.0000000000000007 -0.0000000000000002 0.0000000000000001 0.0000000000000014 0.0000000000000000 0.0000000000000003 0.0085856067016721
155|0.0000000000000003 0.0000000000000006 -0.0000000000000006 -0.0000000000000005 0.0000000000000003 -0.0000000000000011 0.0000000000000002 -0.0000000000000013 -0.0000000000000001 -0.0000000000000009 -0.0035892836749554
32925|-0.0000000000000006 -0.0000000000000001 -0.0000000000000001 0.0000000000000003 0.0000000000006736 0.0000000000000001 0.0000000000000004 0.0000000000000000 -0.0000000000000002 -0.0000000000000014 0.0067105060443282
32926|0.0000000000000003 0.0000000000000002 0.0000000000000004 -0.0000000000000003 0.0000000000000453 0.0000000000000004 0.0000000000000012 0.0000000000000004 0.0000000000000002 0.0000000000000005 0.0032729902304709
32927|-0.0000000000000008 -0.0000000000000000 0.0000000000000001 0.0000000000000006 0.0000000000124070 -0.0000000000000005 -0.0000000000000003 -0.0000000000000003 -0.0000000000000005 -0.0000000000000006 -0.0003824695013463
32929|0.0000000000000014 0.0000000000000003 0.0000000000000001 0.0000000000000002 0.0000000000004872 0.0000000000000009 -0.0000000000000012 0.0000000000000001 -0.0000000000000007 0.0000000000000007 -0.0048413691110909
165|-0.0000000000000004 0.0000000000000004 -0.0000000000000012 -0.0000000000000000 0.0000000097976098 0.0000000000000012 -0.0000000000000004 0.0000000000000007 0.0000000000000002 -0.0000000000000012 0.0081591568887234
166|0.0000000000000005 -0.0000000000000007 -0.0000000000000004 -0.0000000000000006 -0.0000000000000001 -0.0000000000000000 0.0000000000000012 0.0000000000000001 -0.0000000000000005 -0.0000000000000006 -0.0033895040396601
32935|0.0000000000000006 0.0000000000000001 -0.0000000000000006 0.0000000000000014 0.0000000000000007 -0.0000000000000003 -0.0000000000000011 -0.0000000000000002 -0.0000000000000001 -0.0000000000000001 0.0017602172447369
173|0.0000000000000002 0.0000000000000004 -0.0000000000000016 0.0000000000000010 -0.0000000000000024 -0.0000000000000011 0.0000000000000001 0.0000000000000009 -0.0000000000000001 -0.0000000000000005 0.0029355585575104
32945|-0.0000000000000007 0.0000000000000007 0.0000000000000003 0.0000000000000006 -0.0000000000017874 -0.0000000000000001 0.0000000000000003 0.0000000000000002 0.0000000000000004 0.0000000000000004 -0.0069499970413744
179|0.0000000000000002 0.0000000000000003 -0.0000000000000011 0.0000000000000002 -0.0000000000000002 -0.0000000000000002 -0.0000000000000005 0.0000000000000005 -0.0000000000000003 0.0000000000000012 0.0054876757785678
181|0.0000000000000004 0.0000000000000003 -0.0000000000000000 -0.0000000000000006 0.0000000000000003 0.0000000000000001 -0.0000000000000002 -0.0000000000000002 0.0000000000000002 -0.0000000000000001 -0.0005636760615744
32949|0.0000000000000002 -0.0000000000000004 -0.0000000000000005 0.0000000000000002 -0.0000000021025315 -0.0000000000000008 0.0000000000000006 0.0000000000000009 0.0000000000000001 0.0000000000000018 0.0053790723904967
184|-0.0000000000000002 0.0000000000000004 0.0000000000000007 -0.0000000000000003 -0.0000000000000005 -0.0000000000000000 -0.0000000000000001 0.0000000000000003 0.0000000000000007 -0.0000000000000002 -0.0013359062140808
190|0.0000000000000011 0.0000000000000000 0.0000000000000000 -0.0000000000000001 -0.0000000000000003 0.0000000000000005 0.0000000000000013 -0.0000000000000007 -0.0000000000000002 0.0000000000000002 -0.0008383491076529
191|0.0000000000000009 0.0000000000000004 0.0000000000000000 0.0000000000000003 -0.0000000000000001 -0.0000000000000003 -0.0000000000000006 0.0000000000000004 0.0000000000000001 0.0000000000000002 0.0016417029546574
192|-0.0000000000000010 0.0000000000000001 -0.0000000000000003 0.0000000000000002 0.0000000000000019 -0.0000000000000001 0.0000000000000004 -0.0000000000000003 0.0000000000000001 -0.0000000000000006 0.0015097451396286
194|0.0000000000000009 0.0000000000000009 0.0000000000000009 -0.0000000000000001 -0.0000000000000001 -0.0000000000000002 0.0000000000000006 -0.0000000000000001 -0.0000000000000004 0.0000000000000004 0.0001166045840364
195|0.0000000000000011 0.0000000000000001 -0.0000000000000005 0.0000000000000000 0.0000000000035759 0.0000000000000012 0.0000000000000005 -0.0000000000000002 -0.0000000000000006 0.0000000000000000 0.0020095659419894
32964|-0.0000000000000003 -0.0000000000000003 0.0000000000000001 0.0000000000000011 -0.0000000000122459 -0.0000000000000001 -0.0000000000000011 -0.0000000000000004 0.0000000000000001 -0.0000000000000002 0.0160912461578846
32962|0.0000000000000002 0.0000000000000006 0.0000000000000007 -0.0000000000000006 0.0000000000001568 -0.0000000000000001 -0.0000000000000002 0.0000000000000007 0.0000000000000004 0.0000000000000002 -0.0105149652808905
32968|0.0000000000000011 -0.0000000000000006 0.0000000000000003 0.0000000000000010 0.0000000000000007 -0.0000000000000006 0.0000000000000008 -0.0000000000000007 0.0000000000000006 0.0000000000000007 0.0036759383510798
32969|-0.0000000000000001 -0.0000000000000002 -0.0000000000000008 0.0000000000000001 -0.0000000000027569 0.0000000000000004 -0.0000000000000005 -0.0000000000000010 -0.0000000000000004 0.0000000000000009 0.0141024524345994
203|0.0000000000000003 -0.0000000000000001 0.0000000000000007 0.0000000000000001 -0.0000000000000010 -0.0000000000000010 0.0000000000000004 -0.0000000000000005 -0.0000000000000005 -0.0000000000000007 0.0075291274115443
32973|-0.0000000000000001 -0.0000000000000003 -0.0000000000000002 0.0000000000000001 -0.0000000000000003 -0.0000000000000002 0.0000000000000000 0.0000000000000006 0.0000000000000010 0.0000000000000010 0.0076429862529039
207|0.0000000000000007 0.0000000000000001 0.0000000000000002 -0.0000000000000003 -0.0000000000053210 -0.0000000000000002 -0.0000000000000004 -0.0000000000000001 -0.0000000000000002 0.0000000000000001 -0.0053902547806501
209|-0.0000000000000000 0.0000000000000009 0.0000000000000003 0.0000000000000002 0.0000000000000048 0.0000000000000010 0.0000000000000015 0.0000000000000000 0.0000000000000005 0.0000000000000001 -0.0202539265155792
32980|0.0000000000000010 -0.0000000000000004 0.0000000000000004 0.0000000000000000 0.0000000000000268 -0.0000000000000004 0.0000000000000001 0.0000000000000001 -0.0000000000000001 0.0000000000000005 -0.0010975901968777
216|0.0000000000000003 0.0000000000000011 0.0000000000000005 -0.0000000000000002 -0.0000000000000030 -0.0000000000000004 0.0000000000000012 0.0000000000000007 0.0000000000000006 0.0000000000000012 -0.0111483512446284
218|-0.0000000000000004 0.0000000000000009 0.0000000000000000 0.0000000000000008 0.0000000000000526 -0.0000000000000008 0.0000000000000004 -0.0000000000000001 0.0000000000000002 0.0000000000000008 0.0022710876073688
32987|0.0000000000000003 -0.0000000000000006 -0.0000000000000002 0.0000000000000013 0.0000000000000321 0.0000000000000002 -0.0000000000000001 0.0000000000000004 -0.0000000000000003 0.0000000000000007 -0.0006057501304895
32988|-0.0000000000000007 0.0000000000000007 0.0000000000000004 -0.0000000000000001 -0.0000000000057506 -0.0000000000000007 0.0000000000000009 -0.0000000000000001 0.0000000000000003 -0.0000000000000003 0.0013911870773882
32990|-0.0000000000000003 0.0000000000000005 0.0000000000000007 -0.0000000000000004 0.0000000000000000 -0.0000000000000001 0.0000000000000005 0.0000000000000005 0.0000000000000001 0.0000000000000002 -0.0028435820713639
224|-0.0000000000000001 -0.0000000000000011 -0.0000000000000003 0.0000000000000005 -0.0000000000000973 0.0000000000000000 0.0000000000000009 -0.0000000000000004 0.0000000000000003 -0.0000000000000006 -0.0054734447039664
32993|0.0000000000000004 -0.0000000000000006 -0.0000000000000002 0.0000000000000007 -0.0000000000000008 0.0000000000000004 -0.0000000000000014 -0.0000000000000001 0.0000000000000000 -0.0000000000000005 0.0113015836104751
226|-0.0000000000000008 -0.0000000000000000 -0.0000000000000005 0.0000000000000003 -0.0000000000000002 0.0000000000000006 -0.0000000000000005 -0.0000000000000004 0.0000000000000007 -0.0000000000000003 0.0009169755503535
32995|-0.0000000000000006 -0.0000000000000004 -0.0000000000000004 -0.0000000000000007 -0.0000000035280556 0.0000000000000016 -0.0000000000000003 0.0000000000000009 0.0000000000000002 0.0000000000000009 0.0025385562330484
